Book Row,Book Name,Book URL,Book Type,Book Price,Book UPC,Book Availability,Books Available,Book Reviews,Book Rating
145,The Secret Garden,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,classics,15.08,abbb492978ff656d,In stock,5,0,4
146,The Metamorphosis,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,classics,28.58,93379e3a2072a01b,In stock,5,0,1
147,The Pilgrim's Progress,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,classics,50.26,6053ddf69c967d5f,In stock,4,0,2
148,The Hound of the Baskervilles (Sherlock Holmes #5),https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,classics,14.82,6587f46697fc4443,In stock,4,0,2
149,Little Women (Little Women #1),https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,classics,28.07,deda806b68b0aa11,In stock,4,0,4
150,Gone with the Wind,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,classics,32.49,23310ce84d3c9f85,In stock,4,0,3
151,Candide,https://books.toscrape.com/catalogue/candide_316/index.html,classics,58.63,2798974abc8a58a8,In stock,4,0,3
152,Animal Farm,https://books.toscrape.com/catalogue/animal-farm_313/index.html,classics,57.22,1451b55e5e56bb89,In stock,4,0,3
153,Wuthering Heights,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,classics,17.73,5a7ff9aaa3168878,In stock,3,0,3
154,The Picture of Dorian Gray,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html,classics,29.70,b9f6305a3d650e2c,In stock,3,0,2
155,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html,classics,26.78,cad70d6ffd53912f,In stock,3,0,4
156,Beowulf,https://books.toscrape.com/catalogue/beowulf_126/index.html,classics,38.35,3fb69f34e178d494,In stock,3,0,2
157,And Then There Were None,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,classics,35.01,cfe350b20d23b02b,In stock,3,0,2
158,The Story of Hong Gildong,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,classics,43.19,32d035df92ab9080,In stock,1,0,4
159,The Little Prince,https://books.toscrape.com/catalogue/the-little-prince_72/index.html,classics,45.42,1aeca7d078d57deb,In stock,1,0,2
160,Sense and Sensibility,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html,classics,37.46,35e44170702139a4,In stock,1,0,1
161,Of Mice and Men,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html,classics,47.11,39592d9d72e717c4,In stock,1,0,2
162,Emma,https://books.toscrape.com/catalogue/emma_17/index.html,classics,32.93,2e69730561ed70ad,In stock,1,0,2
163,Alice in Wonderland (Alice's Adventures in Wonderland #1),https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html,classics,55.53,cd2a2a70dd5d176d,In stock,1,0,1
164,Sophie's World,https://books.toscrape.com/catalogue/sophies-world_966/index.html,philosophy,15.94,6be3beb0793a53e7,In stock,18,0,5
165,The Death of Humanity: and the Case for Life,https://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html,philosophy,58.11,bd261725b99f5983,In stock,16,0,4
166,The Stranger,https://books.toscrape.com/catalogue/the-stranger_861/index.html,philosophy,17.44,f5a92cff83897d48,In stock,15,0,4
167,Proofs of God: Classical Arguments from Tertullian to Barth,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html,philosophy,54.21,d56d0710668bb39c,In stock,8,0,1
168,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html,philosophy,47.13,0cf57cb49272fd37,In stock,8,0,1
169,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html,philosophy,29.93,6b52904b2ab91bf6,In stock,7,0,5
170,Critique of Pure Reason,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,philosophy,20.75,429b4a811bef386c,In stock,5,0,1
171,"Run, Spot, Run: The Ethics of Keeping Pets",https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,philosophy,20.02,b0e479be03911916,In stock,2,0,1
172,The Nicomachean Ethics,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html,philosophy,36.34,5c10b64db3e4f228,In stock,1,0,1
173,Meditations,https://books.toscrape.com/catalogue/meditations_33/index.html,philosophy,25.89,4f19709e47883df5,In stock,1,0,2
174,Beyond Good and Evil,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html,philosophy,43.38,08672cd59171d5e4,In stock,1,0,1
175,Chase Me (Paris Nights #2),https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html,romance,25.27,c2e46a2ee3b4a322,In stock,19,0,5
176,Black Dust,https://books.toscrape.com/catalogue/black-dust_976/index.html,romance,34.53,00bfed9e18bb36f3,In stock,19,0,5
177,Her Backup Boyfriend (The Sorensen Family #1),https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html,romance,33.97,2a97cffe61c3c4c7,In stock,16,0,1
178,First and First (Five Boroughs #3),https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html,romance,15.97,9e28048cea8d41f7,In stock,16,0,4
179,Fifty Shades Darker (Fifty Shades #2),https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html,romance,21.96,7add3f8e49ec0826,In stock,16,0,1
180,The Wedding Dress,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html,romance,24.12,623e1a180426039b,In stock,15,0,1
181,Suddenly in Love (Lake Haven #1),https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html,romance,55.99,203b7f94b7d6115f,In stock,15,0,2
182,Something More Than This,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html,romance,16.24,ca71e72655bece85,In stock,15,0,4
183,Doing It Over (Most Likely To #1),https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html,romance,35.61,3a11bb962ff45b78,In stock,15,0,3
184,The Wedding Pact (The O'Malleys #2),https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html,romance,32.61,c5cb9f885d8b3621,In stock,14,0,3
185,Hold Your Breath (Search and Rescue #1),https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,romance,28.82,0b165bd4b9f42fd5,In stock,14,0,1
186,Dirty (Dive Bar #1),https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,romance,40.83,df7e628bad5782b4,In stock,12,0,4
187,Take Me Home Tonight (Rock Star Romance #3),https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,romance,53.98,cf62fa272b5f0fa3,In stock,11,0,3
188,Off the Hook (Fishing for Trouble #1),https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,romance,47.67,b783ce08802cd1d1,In stock,11,0,3
189,A Gentleman's Position (Society of Gentlemen #3),https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,romance,14.75,40c4bf520c17de54,In stock,11,0,5
190,"Sit, Stay, Love",https://books.toscrape.com/catalogue/sit-stay-love_486/index.html,romance,20.90,bd087cf6a846db75,In stock,7,0,3
191,A Girl's Guide to Moving On (New Beginnings #2),https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,romance,31.30,cf3b86489890b9f2,In stock,5,0,1
192,The Perfect Play (Play by Play #1),https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,romance,59.99,9cc207168a03470d,In stock,4,0,3
193,Dark Lover (Black Dagger Brotherhood #1),https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,romance,12.87,2b69d289279aabfd,In stock,4,0,1
194,Changing the Game (Play by Play #2),https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,romance,13.38,aaebac5fda798b1b,In stock,4,0,3
195,A Walk to Remember,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,romance,56.43,aead11697d14ea36,In stock,4,0,1
196,The Purest Hook (Second Circle Tattoos #3),https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html,romance,12.25,969f6c7e86554814,In stock,3,0,1
197,The Obsession,https://books.toscrape.com/catalogue/the-obsession_268/index.html,romance,45.43,ee441c8e027caa66,In stock,3,0,1
198,Reservations for Two,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html,romance,11.10,ecdf73ee66c33b17,In stock,3,0,3
199,Best of My Love (Fool's Gold #20),https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,romance,27.41,67dea6c75d6a1075,In stock,3,0,2
200,Where Lightning Strikes (Bleeding Stars #3),https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,romance,39.77,def389ddfda6991b,In stock,1,0,3
201,This One Moment (Pushing Limits #1),https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,romance,48.71,d6d98d3508c30f57,In stock,1,0,1
202,"Rhythm, Chord & Malykhin",https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html,romance,28.34,9efb397067eb7e8a,In stock,1,0,2
203,My Perfect Mistake (Over the Top #1),https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html,romance,38.92,fd78f89878479f56,In stock,1,0,2
204,Listen to Me (Fusion #1),https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html,romance,58.99,6e712ea24e77bd96,In stock,1,0,3
205,Imperfect Harmony,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html,romance,34.74,f28f7299d38c0932,In stock,1,0,4
206,Fighting Fate (Fighting #6),https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html,romance,39.24,6390772a3094939d,In stock,1,0,3
207,Deep Under (Walker Security #1),https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html,romance,47.09,0072b94dfa30608e,In stock,1,0,5
208,Charity's Cross (Charles Towne Belles #4),https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html,romance,41.24,a96404cb928895f3,In stock,1,0,1
209,Bounty (Colorado Mountain #7),https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html,romance,37.26,abc0b15f2c907ff0,In stock,1,0,4
210,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html,womens fiction,57.36,fd8585283fc7d2d7,In stock,15,0,4
211,Will You Won't You Want Me?,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,womens fiction,13.86,077b635ff2afc578,In stock,12,0,3
212,Keep Me Posted,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html,womens fiction,20.46,20dc4f1ac5d4fd9c,In stock,11,0,4
213,Grey (Fifty Shades #4),https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,womens fiction,48.49,b5953ca1f8a0b8d7,In stock,11,0,4
214,Meternity,https://books.toscrape.com/catalogue/meternity_478/index.html,womens fiction,43.58,725cd8d23d78cdca,In stock,7,0,3
215,Some Women,https://books.toscrape.com/catalogue/some-women_341/index.html,womens fiction,13.73,31f5bbf4974d29c9,In stock,4,0,5
216,Shopaholic Ties the Knot (Shopaholic #3),https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,womens fiction,48.39,38199c5d7da0c0ef,In stock,4,0,5
217,Can You Keep a Secret?,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,womens fiction,21.94,0812f54c93d726ce,In stock,4,0,1
218,Twenties Girl,https://books.toscrape.com/catalogue/twenties-girl_292/index.html,womens fiction,42.80,8ebad30219b8679c,In stock,3,0,2
219,The Undomestic Goddess,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html,womens fiction,45.75,813cff2aefa5d1f0,In stock,3,0,4
220,The Nanny Diaries (Nanny #1),https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html,womens fiction,52.53,6263c1d2997b8ce0,In stock,3,0,5
221,The Devil Wears Prada (The Devil Wears Prada #1),https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html,womens fiction,44.29,a6ab0cb7106a67f2,In stock,3,0,1
222,Something Borrowed (Darcy & Rachel #1),https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html,womens fiction,48.96,ac27ab4bcd9c492e,In stock,3,0,5
223,Something Blue (Darcy & Rachel #2),https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html,womens fiction,54.62,3fc9d51d1c4d6ba7,In stock,3,0,1
224,I've Got Your Number,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,womens fiction,19.69,6b32b561dab8036c,In stock,3,0,1
225,The Edge of Reason (Bridget Jones #2),https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html,womens fiction,19.18,29fc016c459aeb14,In stock,1,0,4
226,Bridget Jones's Diary (Bridget Jones #1),https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html,womens fiction,29.82,a2b4b685dfa94733,In stock,1,0,1
227,Soumission,https://books.toscrape.com/catalogue/soumission_998/index.html,fiction,50.10,6957f44c3847a760,In stock,20,0,1
228,Private Paris (Private #10),https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html,fiction,47.61,b12b89017878a60d,In stock,17,0,5
229,"We Love You, Charlie Freeman",https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html,fiction,50.27,8d455c7539795d2a,In stock,16,0,5
230,Thirst,https://books.toscrape.com/catalogue/thirst_946/index.html,fiction,17.27,709822d0b5bcb7f4,In stock,16,0,5
231,The Murder That Never Was (Forensic Instincts #5),https://books.toscrape.com/catalogue/the-murder-that-never-was-forensic-instincts-5_939/index.html,fiction,54.11,d01ac97e2b8947c2,In stock,16,0,3
232,Tuesday Nights in 1980,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html,fiction,21.04,b8736690cf263a3c,In stock,15,0,2
233,The Vacationers,https://books.toscrape.com/catalogue/the-vacationers_863/index.html,fiction,42.15,fd3a622648667296,In stock,15,0,4
234,The Regional Office Is Under Attack!,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html,fiction,51.36,0651062381f0636a,In stock,15,0,5
235,Finders Keepers (Bill Hodges Trilogy #2),https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html,fiction,53.53,edb3097e71330040,In stock,15,0,5
236,The Time Keeper,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html,fiction,27.88,e9906e2f0d189745,In stock,14,0,5
237,The Testament of Mary,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html,fiction,52.67,081305e6df719dff,In stock,14,0,4
238,The First Hostage (J.B. Collins #2),https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html,fiction,25.85,a86972014275e072,In stock,14,0,3
239,Take Me with You,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html,fiction,45.21,2c04320e110a14a3,In stock,14,0,3
240,Still Life with Bread Crumbs,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html,fiction,26.41,fe44cc816576c652,In stock,14,0,3
241,Shtum,https://books.toscrape.com/catalogue/shtum_733/index.html,fiction,55.84,830fb3967c74866d,In stock,14,0,4
242,My Name Is Lucy Barton,https://books.toscrape.com/catalogue/my-name-is-lucy-barton_720/index.html,fiction,41.56,727bf2b86b19ad88,In stock,14,0,1
243,My Mrs. Brown,https://books.toscrape.com/catalogue/my-mrs-brown_719/index.html,fiction,24.48,cc82685d9f49bc2c,In stock,14,0,3
244,Mr. Mercedes (Bill Hodges Trilogy #1),https://books.toscrape.com/catalogue/mr-mercedes-bill-hodges-trilogy-1_717/index.html,fiction,28.90,caa2e5b3fb1b2d4c,In stock,14,0,1
245,I Am Pilgrim (Pilgrim #1),https://books.toscrape.com/catalogue/i-am-pilgrim-pilgrim-1_703/index.html,fiction,10.60,aeff7b87a8e83ebb,In stock,14,0,4
246,Eligible (The Austen Project #4),https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,fiction,27.09,9eaf58b03a2779cc,In stock,14,0,3
247,Eight Hundred Grapes,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,fiction,14.39,1d6dd0c87d90fe92,In stock,14,0,4
248,Dear Mr. Knightley,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,fiction,11.21,94a958ea126cdcd5,In stock,14,0,5
249,Cometh the Hour (The Clifton Chronicles #6),https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,fiction,25.01,28cf0d1c51b491e5,In stock,14,0,3
250,Balloon Animals,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,fiction,17.03,9b65f676984c9f0c,In stock,14,0,3
251,A Man Called Ove,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,fiction,39.72,8682c03de6a844ff,In stock,14,0,1
252,The Silent Sister (Riley MacPherson #1),https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,fiction,46.29,ce1ae197ada2aec4,In stock,12,0,5
253,The Dinner Party,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,fiction,56.54,c6ca293d4810e0d5,In stock,12,0,2
254,The Improbability of Love,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,fiction,59.45,437d8dea9272d0a9,In stock,11,0,1
